event,event_time,symbol,kline_open_time,kline_close_time,symbol,interval,first_trade_id,last_trade_id,open_price,close_price,highest_price,lowest_price,base_asset_volume,number_of_trades,is_closed,quote_asset_volume,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
kline,1685575924516,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343846,1871.41000000,1871.40000000,1871.41000000,1871.40000000,0.78730000,17,False,1473.35660000,0.33800000,632.53658000,0
kline,1685575927422,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343848,1871.41000000,1871.40000000,1871.41000000,1871.40000000,2.58470000,19,False,4837.01096000,0.33800000,632.53658000,0
kline,1685575929517,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343878,1871.41000000,1871.15000000,1871.41000000,1871.15000000,45.06420000,49,False,84332.65072800,0.33800000,632.53658000,0
kline,1685575932342,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343885,1871.41000000,1871.15000000,1871.41000000,1871.15000000,45.63770000,56,False,85405.75800800,0.61350000,1148.04116000,0
kline,1685575935072,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343886,1871.41000000,1871.16000000,1871.41000000,1871.15000000,46.68420000,57,False,87363.92694800,1.66000000,3106.21010000,0
kline,1685575937517,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343890,1871.41000000,1871.15000000,1871.41000000,1871.15000000,47.16550000,61,False,88264.51606000,2.12170000,3970.12467200,0
kline,1685575940450,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343893,1871.41000000,1871.15000000,1871.41000000,1871.15000000,47.24310000,64,False,88409.71783400,2.17510000,4070.04461600,0
kline,1685575942594,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343897,1871.41000000,1871.15000000,1871.41000000,1871.15000000,50.84920000,68,False,95157.27450300,2.44050000,4566.65048000,0
kline,1685575946190,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343898,1871.41000000,1871.15000000,1871.41000000,1871.15000000,53.34920000,69,False,99835.14950300,2.44050000,4566.65048000,0
kline,1685575952456,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343899,1871.41000000,1871.15000000,1871.41000000,1871.15000000,53.37480000,70,False,99883.05094300,2.44050000,4566.65048000,0
kline,1685575954648,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343905,1871.41000000,1871.16000000,1871.41000000,1871.15000000,54.31100000,76,False,101634.83080000,3.36320000,6293.16981200,0
kline,1685575957518,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343909,1871.41000000,1871.15000000,1871.41000000,1871.15000000,54.51360000,80,False,102013.92716300,3.50050000,6550.08008000,0
kline,1685575961519,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343911,1871.41000000,1871.14000000,1871.41000000,1871.14000000,54.54740000,82,False,102077.17182100,3.50050000,6550.08008000,0
kline,1685575968753,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343912,1871.41000000,1871.15000000,1871.41000000,1871.14000000,54.57380000,83,False,102126.57018100,3.52690000,6599.47844000,0
kline,1685575971449,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343914,1871.41000000,1871.14000000,1871.41000000,1871.14000000,54.87570000,85,False,102691.46734700,3.52690000,6599.47844000,0
kline,1685575976316,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343915,1871.41000000,1871.15000000,1871.41000000,1871.14000000,55.23730000,86,False,103368.07518700,3.88850000,7276.08628000,0
kline,1685575978328,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343917,1871.41000000,1871.15000000,1871.41000000,1871.14000000,55.77920000,88,False,104382.05129600,4.42280000,8275.84172500,0
kline,1685575980003,ETHUSDT,1685575920000,1685575979999,ETHUSDT,1m,1158343830,1158343959,1871.41000000,1871.15000000,1871.41000000,1871.14000000,60.54590000,130,True,113301.21920400,4.90980000,9187.09177500,0
kline,1685575982521,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343964,1871.15000000,1871.14000000,1871.15000000,1871.14000000,0.24170000,5,False,452.25546500,0.09270000,173.45560500,0
kline,1685575985520,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343967,1871.15000000,1871.13000000,1871.15000000,1871.13000000,0.51130000,8,False,956.71464100,0.09270000,173.45560500,0
kline,1685575987832,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343977,1871.15000000,1871.06000000,1871.15000000,1871.06000000,5.06060000,18,False,9468.84960900,0.24520000,458.80445500,0
kline,1685575990520,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343980,1871.15000000,1871.06000000,1871.15000000,1871.06000000,10.41240000,21,False,19482.44196200,5.58970000,10458.73807000,0
kline,1685575993520,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343983,1871.15000000,1871.06000000,1871.15000000,1871.06000000,13.93430000,24,False,26072.12882000,5.65410000,10579.23497800,0
kline,1685575995908,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343984,1871.15000000,1871.07000000,1871.15000000,1871.06000000,13.94240000,25,False,26087.28448700,5.66220000,10594.39064500,0
kline,1685575998521,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343987,1871.15000000,1871.06000000,1871.15000000,1871.06000000,14.06350000,28,False,26313.87092200,5.76910000,10794.40802800,0
kline,1685576003721,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343988,1871.15000000,1871.06000000,1871.15000000,1871.06000000,14.09090000,29,False,26365.13796600,5.76910000,10794.40802800,0
kline,1685576007521,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343992,1871.15000000,1871.06000000,1871.15000000,1871.06000000,16.15400000,33,False,30225.32252900,5.83680000,10921.07946700,0
kline,1685576009779,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343993,1871.15000000,1871.07000000,1871.15000000,1871.06000000,16.18070000,34,False,30275.28009800,5.86350000,10971.03703600,0
kline,1685576012522,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158343995,1871.15000000,1871.06000000,1871.15000000,1871.06000000,16.19670000,36,False,30305.21705800,5.86350000,10971.03703600,0
kline,1685576016040,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344000,1871.15000000,1871.07000000,1871.15000000,1871.06000000,24.30860000,41,False,45483.14954100,13.95040000,26102.19301900,0
kline,1685576018307,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344005,1871.15000000,1871.06000000,1871.15000000,1871.06000000,24.40030000,46,False,45654.72608200,13.98430000,26165.62229200,0
kline,1685576021509,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344008,1871.15000000,1871.07000000,1871.15000000,1871.06000000,25.53600000,49,False,47779.69068000,14.15990000,26494.18218400,0
kline,1685576023510,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344011,1871.15000000,1871.07000000,1871.15000000,1871.06000000,25.74940000,52,False,48178.97664100,14.33560000,26822.92918300,0
kline,1685576026523,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344016,1871.15000000,1871.06000000,1871.15000000,1871.06000000,27.44030000,57,False,51342.76875200,16.01130000,29958.28118200,0
kline,1685576029279,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344017,1871.15000000,1871.06000000,1871.15000000,1871.06000000,27.44270000,58,False,51347.25929600,16.01130000,29958.28118200,0
kline,1685576031523,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344019,1871.15000000,1871.06000000,1871.15000000,1871.06000000,27.47560000,60,False,51408.81717000,16.01130000,29958.28118200,0
kline,1685576033564,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344020,1871.15000000,1871.07000000,1871.15000000,1871.06000000,27.60930000,61,False,51658.97922900,16.14500000,30208.44324100,0
kline,1685576035790,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344023,1871.15000000,1871.07000000,1871.15000000,1871.06000000,27.67570000,64,False,51783.21814700,16.19840000,30308.35837900,0
kline,1685576038523,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344026,1871.15000000,1871.06000000,1871.15000000,1871.06000000,28.08230000,67,False,52543.99114300,16.19840000,30308.35837900,0
kline,1685576040003,ETHUSDT,1685575980000,1685576039999,ETHUSDT,1m,1158343960,1158344064,1871.15000000,1871.06000000,1871.15000000,1871.06000000,31.71940000,105,True,59349.22792700,16.64420000,31142.48138500,0
kline,1685576042525,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344070,1871.07000000,1871.06000000,1871.07000000,1871.06000000,0.18790000,6,False,351.57310800,0.09340000,174.75793800,0
kline,1685576045524,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344072,1871.07000000,1871.06000000,1871.07000000,1871.06000000,0.24780000,8,False,463.65013600,0.14680000,274.67307600,0
kline,1685576048524,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344077,1871.07000000,1871.06000000,1871.07000000,1871.06000000,0.32290000,13,False,604.16732900,0.20550000,384.50488500,0
kline,1685576051524,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344079,1871.07000000,1871.06000000,1871.07000000,1871.06000000,0.78110000,15,False,1461.48702100,0.20550000,384.50488500,0
kline,1685576053816,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344083,1871.07000000,1871.07000000,1871.07000000,1871.06000000,4.03330000,19,False,7546.55187500,0.55770000,1043.49573900,0
kline,1685576056524,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344088,1871.07000000,1871.06000000,1871.07000000,1871.06000000,4.81880000,24,False,9016.26950500,0.55770000,1043.49573900,0
kline,1685576060007,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344089,1871.07000000,1871.07000000,1871.07000000,1871.06000000,5.06820000,25,False,9482.91436300,0.80710000,1510.14059700,0
kline,1685576062525,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344090,1871.07000000,1871.06000000,1871.07000000,1871.06000000,5.07590000,26,False,9497.32152500,0.80710000,1510.14059700,0
kline,1685576066052,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344092,1871.07000000,1871.06000000,1871.07000000,1871.06000000,5.11990000,28,False,9579.64816500,0.80710000,1510.14059700,0
kline,1685576068525,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344093,1871.07000000,1871.06000000,1871.07000000,1871.06000000,5.14500000,29,False,9626.61177100,0.80710000,1510.14059700,0
kline,1685576072378,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344095,1871.07000000,1871.07000000,1871.07000000,1871.06000000,6.16060000,31,False,11526.86046300,0.82270000,1539.32928900,0
kline,1685576075526,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344097,1871.07000000,1871.06000000,1871.07000000,1871.06000000,6.57840000,33,False,12308.58933100,0.82270000,1539.32928900,0
kline,1685576078415,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344102,1871.07000000,1871.07000000,1871.07000000,1871.06000000,7.40620000,38,False,13857.45287900,0.83070000,1554.29784900,0
kline,1685576081526,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344106,1871.07000000,1871.06000000,1871.07000000,1871.06000000,7.89500000,42,False,14772.03174700,1.30470000,2441.18502900,0
kline,1685576088823,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344107,1871.07000000,1871.06000000,1871.07000000,1871.06000000,7.90460000,43,False,14789.99392300,1.30470000,2441.18502900,0
kline,1685576090830,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344158,1871.07000000,1870.53000000,1871.07000000,1870.53000000,50.54810000,94,False,94568.01262300,9.44270000,17663.63954900,0
kline,1685576092830,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344161,1871.07000000,1870.53000000,1871.07000000,1870.53000000,51.28740000,97,False,95950.89545200,9.44270000,17663.63954900,0
kline,1685576095216,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344164,1871.07000000,1870.53000000,1871.07000000,1870.53000000,53.13740000,100,False,99411.37595200,9.44270000,17663.63954900,0
kline,1685576098638,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344165,1871.07000000,1870.53000000,1871.07000000,1870.53000000,53.31240000,101,False,99738.71870200,9.44270000,17663.63954900,0
kline,1685576100003,ETHUSDT,1685576040000,1685576099999,ETHUSDT,1m,1158344065,1158344173,1871.07000000,1870.53000000,1871.07000000,1870.53000000,54.77210000,109,True,102469.13624200,9.93260000,18580.01709500,0
kline,1685576102529,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344202,1870.53000000,1870.51000000,1870.54000000,1870.51000000,1.01530000,29,False,1899.14858200,0.48260000,902.72004200,0
kline,1685576104721,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344208,1870.53000000,1870.52000000,1870.54000000,1870.51000000,7.20540000,35,False,13477.85428300,6.65760000,12453.18104200,0
kline,1685576107528,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344211,1870.53000000,1870.51000000,1870.54000000,1870.51000000,7.27870000,38,False,13614.96327000,6.71800000,12566.16045000,0
kline,1685576110099,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344213,1870.53000000,1870.52000000,1870.54000000,1870.51000000,8.40700000,40,False,15725.45975600,6.72330000,12576.07420600,0
kline,1685576112315,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344216,1870.53000000,1870.51000000,1870.54000000,1870.51000000,10.32290000,43,False,19309.16986500,6.72330000,12576.07420600,0
kline,1685576115487,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344219,1870.53000000,1870.51000000,1870.54000000,1870.51000000,10.40530000,46,False,19463.30042400,6.77680000,12676.14702600,0
kline,1685576118528,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344221,1870.53000000,1870.51000000,1870.54000000,1870.51000000,10.76320000,48,False,20132.75595300,6.77680000,12676.14702600,0
kline,1685576120835,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344222,1870.53000000,1870.51000000,1870.54000000,1870.51000000,11.30000000,49,False,21136.84572100,6.77680000,12676.14702600,0
kline,1685576124052,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344223,1870.53000000,1870.51000000,1870.54000000,1870.51000000,11.30800000,50,False,21151.80980100,6.77680000,12676.14702600,0
kline,1685576126176,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344226,1870.53000000,1870.52000000,1870.54000000,1870.51000000,11.34260000,53,False,21216.52972500,6.80460000,12728.14748200,0
kline,1685576128529,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344229,1870.53000000,1870.51000000,1870.54000000,1870.51000000,11.38240000,56,False,21290.97628100,6.83040000,12776.40689800,0
kline,1685576131253,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344231,1870.53000000,1870.52000000,1870.54000000,1870.51000000,11.75280000,58,False,21983.81680300,7.19220000,13453.16103400,0
kline,1685576133529,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344232,1870.53000000,1870.51000000,1870.54000000,1870.51000000,11.76120000,59,False,21999.52908700,7.19220000,13453.16103400,0
kline,1685576136511,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344233,1870.53000000,1870.52000000,1870.54000000,1870.51000000,11.77410000,60,False,22023.65879500,7.20510000,13477.29074200,0
kline,1685576138783,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344237,1870.53000000,1870.52000000,1870.54000000,1870.51000000,11.84160000,64,False,22149.91874300,7.25740000,13575.11893800,0
kline,1685576141318,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344244,1870.53000000,1870.52000000,1870.54000000,1870.51000000,13.93830000,71,False,26071.81766500,7.31790000,13688.28539800,0
kline,1685576143397,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344249,1870.53000000,1870.51000000,1870.54000000,1870.51000000,14.12680000,76,False,26424.41044200,7.48210000,13995.42478200,0
kline,1685576146528,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344253,1870.53000000,1870.52000000,1870.54000000,1870.51000000,14.19380000,80,False,26549.73520700,7.54160000,14106.72072200,0
kline,1685576149530,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344254,1870.53000000,1870.51000000,1870.54000000,1870.51000000,14.20140000,81,False,26563.95108300,7.54160000,14106.72072200,0
kline,1685576152262,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344255,1870.53000000,1870.52000000,1870.54000000,1870.51000000,14.20680000,82,False,26574.05189100,7.54700000,14116.82153000,0
kline,1685576155531,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344256,1870.53000000,1870.51000000,1870.54000000,1870.51000000,14.21420000,83,False,26587.89366500,7.54700000,14116.82153000,0
kline,1685576159531,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344270,1870.53000000,1870.52000000,1870.54000000,1870.51000000,30.78940000,97,False,57592.13676900,24.12220000,45121.06463400,0
kline,1685576160003,ETHUSDT,1685576100000,1685576159999,ETHUSDT,1m,1158344174,1158344295,1870.53000000,1870.53000000,1870.54000000,1870.51000000,31.62600000,122,True,59157.01807800,24.54990000,45921.09031500,0
kline,1685576162449,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344308,1870.52000000,1870.52000000,1870.53000000,1870.52000000,9.22840000,13,False,17261.90789200,0.11240000,210.24757200,0
kline,1685576165907,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344309,1870.52000000,1870.53000000,1870.53000000,1870.52000000,9.92840000,14,False,18571.27889200,0.81240000,1519.61857200,0
kline,1685576168247,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344316,1870.52000000,1870.52000000,1870.53000000,1870.52000000,18.92600000,21,False,35401.46986300,0.83430000,1560.58317900,0
kline,1685576170794,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344317,1870.52000000,1870.52000000,1870.53000000,1870.52000000,19.04630000,22,False,35626.49341900,0.83430000,1560.58317900,0
kline,1685576173756,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344318,1870.52000000,1870.52000000,1870.53000000,1870.52000000,19.58430000,23,False,36632.83317900,0.83430000,1560.58317900,0
kline,1685576176532,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344319,1870.52000000,1870.52000000,1870.53000000,1870.52000000,19.61760000,24,False,36695.12149500,0.83430000,1560.58317900,0
kline,1685576178907,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344323,1870.52000000,1870.52000000,1870.53000000,1870.52000000,20.55800000,28,False,38454.15850300,0.83430000,1560.58317900,0
kline,1685576182532,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344325,1870.52000000,1870.52000000,1870.53000000,1870.52000000,20.93960000,30,False,39167.95268300,1.20910000,2261.65782300,0
kline,1685576184607,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344326,1870.52000000,1870.52000000,1870.53000000,1870.52000000,20.94780000,31,False,39183.29094700,1.20910000,2261.65782300,0
kline,1685576187800,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344327,1870.52000000,1870.52000000,1870.53000000,1870.52000000,21.00850000,32,False,39296.83151100,1.20910000,2261.65782300,0
kline,1685576194374,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344328,1870.52000000,1870.53000000,1870.53000000,1870.52000000,21.14370000,33,False,39549.72716700,1.34430000,2514.55347900,0
kline,1685576196533,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344334,1870.52000000,1870.52000000,1870.53000000,1870.52000000,22.51550000,39,False,42115.71972300,2.66630000,4987.39413900,0
kline,1685576202310,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344335,1870.52000000,1870.53000000,1870.53000000,1870.52000000,24.02400000,40,False,44937.41422800,4.17480000,7809.08864400,0
kline,1685576204534,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344348,1870.52000000,1870.62000000,1870.62000000,1870.52000000,59.38270000,53,False,111077.00174300,39.53350000,73948.67615900,0
kline,1685576206611,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344354,1870.52000000,1870.77000000,1870.77000000,1870.52000000,59.75300000,59,False,111769.71961600,39.88920000,74614.08210400,0
kline,1685576209534,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344361,1870.52000000,1870.77000000,1870.78000000,1870.52000000,62.05820000,66,False,116082.24151900,42.17910000,78897.98122600,0
kline,1685576212189,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344362,1870.52000000,1870.77000000,1870.78000000,1870.52000000,62.10930000,67,False,116177.83786600,42.17910000,78897.98122600,0
kline,1685576214337,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344365,1870.52000000,1870.77000000,1870.78000000,1870.52000000,62.13810000,70,False,116231.71613700,42.18860000,78915.75363600,0
kline,1685576216471,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344366,1870.52000000,1870.77000000,1870.78000000,1870.52000000,62.16090000,71,False,116274.36969300,42.18860000,78915.75363600,0
kline,1685576218721,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344367,1870.52000000,1870.78000000,1870.78000000,1870.52000000,62.28300000,72,False,116502.79193100,42.31070000,79144.17587400,0
kline,1685576220003,ETHUSDT,1685576160000,1685576219999,ETHUSDT,1m,1158344296,1158344394,1870.52000000,1870.77000000,1870.78000000,1870.52000000,63.63240000,99,True,119027.21308500,42.72230000,79914.18892200,0
kline,1685576222536,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344413,1870.77000000,1870.77000000,1870.78000000,1870.77000000,0.52670000,19,False,985.33653700,0.19780000,370.04028400,0
kline,1685576225535,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344419,1870.77000000,1870.77000000,1870.78000000,1870.77000000,3.14750000,25,False,5888.27630100,2.77260000,5186.92462800,0
kline,1685576228535,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344425,1870.77000000,1870.77000000,1870.78000000,1870.77000000,3.88270000,31,False,7263.66640500,2.77260000,5186.92462800,0
kline,1685576231774,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344432,1870.77000000,1870.78000000,1870.78000000,1870.77000000,12.69110000,38,False,23742.24448100,11.53340000,21576.45405200,0
kline,1685576234535,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344444,1870.77000000,1870.77000000,1870.78000000,1870.77000000,43.76680000,50,False,81878.04245900,42.60230000,79699.53079400,0
kline,1685576237536,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344448,1870.77000000,1870.77000000,1870.78000000,1870.77000000,43.89700000,54,False,82121.61745100,42.67610000,79837.59435800,0
kline,1685576239547,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344454,1870.77000000,1870.77000000,1870.78000000,1870.77000000,46.68390000,60,False,87335.29409800,45.44950000,85026.01561000,0
kline,1685576242536,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344457,1870.77000000,1870.77000000,1870.78000000,1870.77000000,48.99170000,63,False,91652.66084200,45.82330000,85725.31317400,0
kline,1685576251226,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344458,1870.77000000,1870.78000000,1870.78000000,1870.77000000,49.12600000,64,False,91903.90659600,45.95760000,85976.55892800,0
kline,1685576253537,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344479,1870.77000000,1870.75000000,1870.78000000,1870.75000000,97.52190000,85,False,182441.52743100,48.47080000,90678.20322400,0
kline,1685576255571,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344485,1870.77000000,1870.71000000,1870.78000000,1870.71000000,98.64830000,91,False,184548.70587200,49.54050000,92679.31240800,0
kline,1685576258367,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344486,1870.77000000,1870.72000000,1870.78000000,1870.71000000,98.73160000,92,False,184704.53684800,49.62380000,92835.14338400,0
kline,1685576261250,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344488,1870.77000000,1870.72000000,1870.78000000,1870.71000000,98.84620000,94,False,184918.92129300,49.73170000,93036.99407200,0
kline,1685576264057,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344490,1870.77000000,1870.72000000,1870.78000000,1870.71000000,99.12070000,96,False,185432.43386000,49.99890000,93536.85045600,0
kline,1685576266537,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344494,1870.77000000,1870.71000000,1870.78000000,1870.71000000,104.48320000,100,False,195464.16969000,55.34440000,103536.78421600,0
kline,1685576269376,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344497,1870.77000000,1870.72000000,1870.78000000,1870.71000000,104.53170000,103,False,195554.89953300,55.38520000,103613.10959200,0
kline,1685576271384,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344501,1870.77000000,1870.71000000,1870.78000000,1870.71000000,104.74930000,107,False,195961.96806300,55.58860000,103993.61404000,0
kline,1685576276234,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344502,1870.77000000,1870.71000000,1870.78000000,1870.71000000,107.11830000,108,False,200393.68005300,55.58860000,103993.61404000,0
kline,1685576278358,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344507,1870.77000000,1870.72000000,1870.78000000,1870.71000000,112.55330000,113,False,210561.04264700,60.96300000,114047.61160800,0
kline,1685576280003,ETHUSDT,1685576220000,1685576279999,ETHUSDT,1m,1158344395,1158344525,1870.77000000,1870.72000000,1870.78000000,1870.71000000,113.23000000,131,True,211826.95619300,61.37190000,114812.54901600,0
kline,1685576282539,ETHUSDT,1685576280000,1685576339999,ETHUSDT,1m,1158344526,1158344540,1870.72000000,1870.71000000,1870.72000000,1870.71000000,0.49560000,15,False,927.12597300,0.20970000,392.28998400,0
kline,1685576285258,ETHUSDT,1685576280000,1685576339999,ETHUSDT,1m,1158344526,1158344543,1870.72000000,1870.71000000,1870.72000000,1870.71000000,0.71670000,18,False,1340.74183600,0.39790000,744.35948800,0
